"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"27.09.2021 12:15 - 27.09.2021 12:30","17561","17464","14003","3750","3954","3782","5615","5816","6035"
"27.09.2021 12:30 - 27.09.2021 12:45","17722","17626","14201","3840","3978","3962","5801","6063","6247"
"27.09.2021 12:45 - 27.09.2021 13:00","17791","17699","14372","3906","4078","4238","5992","6308","6505"
"27.09.2021 13:00 - 27.09.2021 13:15","17735","17665","14437","3998","4181","4413","6205","6575","6795"
"27.09.2021 13:15 - 27.09.2021 13:30","17519","17525","14726","4099","4278","4492","6424","6850","7034"
"27.09.2021 13:30 - 27.09.2021 13:45","17282","17257","14554","4195","4372","4552","6640","7137","7303"
"27.09.2021 13:45 - 27.09.2021 14:00","17006","16889","14302","4289","4461","4673","6873","7435","7580"
"27.09.2021 14:00 - 27.09.2021 14:15","16627","16462","13932","4385","4551","4756","7080","7568","7910"
"27.09.2021 14:15 - 27.09.2021 14:30","16254","15917","13600","4462","4795","4983","7245","7774","8185"
"27.09.2021 14:30 - 27.09.2021 14:45","15683","15276","13049","4537","4925","5166","7392","7942","8356"
"27.09.2021 14:45 - 27.09.2021 15:00","15014","14572","12310","4613","5048","5382","7515","8103","8469"
"27.09.2021 15:00 - 27.09.2021 15:15","14244","13783","11580","4688","4898","5562","7631","8259","8580"
"27.09.2021 15:15 - 27.09.2021 15:30","13377","12938","10846","4830","4962","5739","7703","8355","8764"
"27.09.2021 15:30 - 27.09.2021 15:45","12433","12009","9990","4933","5033","5836","7742","8423","8807"
"27.09.2021 15:45 - 27.09.2021 16:00","11429","11017","9029","5065","5095","5845","7770","8475","8834"
"27.09.2021 16:00 - 27.09.2021 16:15","10369","9985","8175","5161","5163","5907","7765","8502","8841"
"27.09.2021 16:15 - 27.09.2021 16:30","9245","8892","7216","5230","5229","5969","7702","8517","8810"
"27.09.2021 16:30 - 27.09.2021 16:45","8083","7732","6196","5293","5300","5975","7642","8532","8772"
"27.09.2021 16:45 - 27.09.2021 17:00","6941","6610","5319","5361","5354","6019","7585","8547","8776"
"27.09.2021 17:00 - 27.09.2021 17:15","5823","5485","4256","5426","5406","6078","7554","8583","8847"
"27.09.2021 17:15 - 27.09.2021 17:30","4719","4417","3425","5465","5450","6163","7640","8725","8924"
"27.09.2021 17:30 - 27.09.2021 17:45","3651","3424","2641","5509","5505","6293","7721","8858","9027"
"27.09.2021 17:45 - 27.09.2021 18:00","2693","2518","1955","5537","5535","6330","7820","9009","9066"
